Country,Year,Cereal_Production_Value,GDP_per_capita_USD
Eritrea,2016,28673.43,
Eritrea,2017,30644.26,
Eritrea,2018,30435.99,
Eritrea,2019,29917.89,
Eritrea,2020,30332.72,
Eritrea,2021,30228.87,
Eritrea,2022,30159.83,
Eritrea,2023,30240.47,
Eritrea,2024,30209.72,
Estonia,2018,1440.0,23618.1361254581
Estonia,2019,1760.0,24021.2501413306
Estonia,2020,2890.0,23933.9939421065
Estonia,2021,4010.0,27951.1659277744
Estonia,2022,9090.0,28340.3826549406
Estonia,2023,7110.0,30264.0064885057
Estonia,2024,8080.0,31428.3547816104
Ethiopia,1993,1356090.0,168.520401400989
Ethiopia,1994,1254620.0,127.685923459033
Ethiopia,1995,1342730.0,136.523619088963
Ethiopia,1996,1792620.0,147.327458851964
Ethiopia,1997,2037170.0,143.369531498844
Ethiopia,1998,1328730.0,126.465095781244
Ethiopia,1999,1663720.0,120.734631499865
Ethiopia,2000,1727200.0,122.269202606069
Ethiopia,2001,1736920.0,118.457204255261
Ethiopia,2002,1643824.0,109.593813612988
Ethiopia,2003,1942550.0,116.800491132777
Ethiopia,2004,2117727.0,133.169812538096
Ethiopia,2005,3081856.0,158.243458082465
Ethiopia,2006,2288780.0,189.345737521418
Ethiopia,2007,2404674.0,237.146255996319
Ethiopia,2008,2565155.0,316.410475118075
Ethiopia,2009,3179374.0,368.574712267445
Ethiopia,2010,3483348.0,330.619412798644
Ethiopia,2011,3526718.0,343.024942351887
Ethiopia,2012,3765241.0,452.101031885754
Ethiopia,2013,4418642.0,484.039833104062
Ethiopia,2014,4750657.0,549.986577082588
Ethiopia,2015,4928849.89,597.912113218663
Ethiopia,2016,5020440.0,641.651523286233
Ethiopia,2017,5283401.16,696.348429076216
Ethiopia,2018,5593967.0,739.702022272086
Ethiopia,2019,6007380.0,793.473247210264
Ethiopia,2020,5932300.0,829.790982547947
Ethiopia,2021,5640686.94,893.00983544905
Ethiopia,2022,5734859.07,982.103161506992
Ethiopia,2023,6019040.01,1055.81091592527
Ethiopia,2024,5798195.34,1133.88279681719
Finland,1991,,25488.8450525604
Finland,1992,,22320.1124695857
Finland,1993,,17588.6781715509
Finland,1994,,20278.29109854
Finland,1995,,26246.2743214462
Finland,1996,2600.0,25756.6777073618
Finland,1997,4700.0,24682.29083271
Finland,1998,7100.0,25999.9861694953
Finland,1999,2500.0,26180.4128562349
Finland,2000,7800.0,24335.9225082659
Finland,2001,1000.0,24965.202996776
Finland,2002,1600.0,26989.389260959
Finland,2003,3500.0,32920.0857192568
Finland,2004,2700.0,37768.1334202029
Finland,2005,1200.0,39049.8703780223
Finland,2006,2600.0,41214.0187765069
Finland,2007,3500.0,48473.0240091455
Finland,2008,1600.0,53769.4726240385
Finland,2009,1200.0,47478.3495310999
Finland,2010,2447.97,46506.2919016566
Finland,2011,3599.37,51060.3242589767
Finland,2012,3420.46,47551.6740841369
Finland,2013,2978.95,49691.0145200739
Finland,2014,2825.78,50073.7760815871
Finland,2015,2694.18,42560.3456767103
Finland,2016,2670.36,43451.2562442158
Finland,2017,3242.54,46085.0174739036
Finland,2019,1020.0,48358.1807773701
Finland,2020,920.0,48828.6846862799
Finland,2021,720.0,53099.1351400148
Finland,2022,1120.0,50440.560224974
Finland,2023,1280.0,52834.2916752703
Finland,2024,1550.0,53149.7671934051
France,1991,33514.5,21500.7778366233
France,1992,29929.7,23615.0168565483
France,1993,36249.5,22238.8250618434
France,1994,30195.3,23359.8985104774
France,1995,21547.0,26791.8151982369
France,1996,19214.6,26757.6351494145
France,1997,23585.3,24169.4008102822
France,1998,30231.0,24869.4030795939
France,1999,25388.5,24576.3152254528
France,2000,36902.0,22340.5939516217
France,2001,58872.4,22331.7948343036
France,2002,80919.5,24144.5727019529
France,2003,103956.3,29479.5222101175
France,2004,145501.3,33644.9282220364
France,2005,124536.5,34696.3718316971
France,2006,120419.2,36431.5658906555
France,2007,85043.0,41486.1907828787
France,2008,98639.5,45464.8181385158
France,2009,114544.8,41728.0884164132
France,2010,135968.4,40694.8211697025
France,2011,89275.0,43929.7840873812
France,2012,105039.0,40863.5814412333
France,2013,154732.0,42669.1795111893
France,2014,111249.0,43148.0459288416
France,2015,206387.1,36702.4323733379
France,2016,166358.2,37024.2157133669
France,2017,164209.54,38687.1626407164
France,2018,185910.0,41418.1766484844
France,2019,226750.0,40408.2848574751
France,2020,309580.0,39169.8606000707
France,2021,235910.0,43725.0999521245
France,2022,244490.0,40988.6396406579
France,2023,270210.0,44700.1384177544
France,2024,297400.0,46103.0840855884
"Gambia, The",1961,,
"Gambia, The",1962,,
"Gambia, The",1963,,
"Gambia, The",1964,,
"Gambia, The",1965,,
"Gambia, The",1966,,94.3662144947658
"Gambia, The",1967,,96.9604868849254
"Gambia, The",1968,,83.1064852758912
"Gambia, The",1969,,88.662202161031
"Gambia, The",1970,,99.7816919772448
"Gambia, The",1971,,103.318322288749
"Gambia, The",1972,,106.524604282625
"Gambia, The",1973,,131.449182060787
"Gambia, The",1974,,162.618334686551
"Gambia, The",1975,,189.808393377344
"Gambia, The",1976,,179.313963291107
"Gambia, The",1977,,213.842543162023
"Gambia, The",1978,,257.581042237291
"Gambia, The",1979,,300.258528034397
"Gambia, The",1980,,337.692534389517
"Gambia, The",1981,,295.982064548083
"Gambia, The",1982,,282.141307055388
"Gambia, The",1983,,268.649299816803
"Gambia, The",1984,,214.794357389928
"Gambia, The",1985,,262.816616745779
"Gambia, The",1986,,207.654408714945
"Gambia, The",1987,,236.954802725846
"Gambia, The",1988,,274.874465999589
"Gambia, The",1989,,280.929809553919
"Gambia, The",1990,150.0,300.639895740381
"Gambia, The",1991,,627.578919318827
"Gambia, The",1992,,623.485927783598
"Gambia, The",1993,,635.3611677282
"Gambia, The",1994,,608.2774907808
"Gambia, The",1995,,621.681391269646
"Gambia, The",1996,,651.784945724837
"Gambia, The",1997,,600.224023405754
"Gambia, The",1998,,610.234711461724
"Gambia, The",1999,,575.459893151216
"Gambia, The",2000,,538.054072348854
"Gambia, The",2001,,459.803068381399
"Gambia, The",2002,,376.531026962584
"Gambia, The",2003,,308.719123437587
"Gambia, The",2004,,593.285346326581
"Gambia, The",2005,,616.483657865348
"Gambia, The",2006,,614.544307904464
"Gambia, The",2007,,724.726407242432
"Gambia, The",2008,,859.127671411226
"Gambia, The",2009,,774.888030908091
"Gambia, The",2010,,801.033372714536
"Gambia, The",2011,,710.608411468152
"Gambia, The",2012,,692.579361628102
"Gambia, The",2013,,653.862713272743
"Gambia, The",2014,,568.00453558864
"Gambia, The",2015,,619.536364296461
"Gambia, The",2016,,650.056501323611
"Gambia, The",2017,,642.522641296331
"Gambia, The",2018,,696.219806960615
"Gambia, The",2019,,738.186751987483
"Gambia, The",2020,,720.335143352133
"Gambia, The",2021,,781.890925169531
"Gambia, The",2022,,836.244875868476
"Gambia, The",2023,,883.024111719809
"Gambia, The",2024,,871.340291776294
Georgia,1992,,757.223548505358
Georgia,1993,,550.015542609224
Georgia,1994,,519.815578814965
Georgia,1995,,578.336923460866
Georgia,1996,,689.034634153312
Georgia,1997,,807.032285752352
Georgia,1998,,851.515542450841
Georgia,1999,,673.537782887275
Georgia,2000,,749.908534993961
Georgia,2001,,801.98383707929
Georgia,2002,,853.526171868939
Georgia,2003,,1010.03151630868
Georgia,2004,,1305.04748557208
Georgia,2005,500.0,1642.78359414797
Georgia,2006,1000.0,1996.02013272284
Georgia,2007,6000.0,2635.36650276116
Georgia,2008,6210.63,3324.7537205015
Georgia,2009,6540.19,2822.68939668797
Georgia,2010,5300.0,3281.72930937343
Georgia,2011,7000.0,4119.66818307193
Georgia,2012,7000.0,4530.69533409431
Georgia,2013,7000.0,4712.00229382665
Georgia,2014,7000.0,4830.33486170249
Georgia,2015,6915.53,4086.6223465965
Georgia,2016,6898.72,4143.40125686315
Georgia,2017,6899.67,4418.75206546679
Georgia,2018,6932.96,4804.0546040444
Georgia,2019,6965.05,4741.2832715876
Georgia,2020,6982.28,4300.85701291207
Georgia,2021,6960.09,5083.60695484577
Georgia,2022,6969.14,6729.84659930283
Georgia,2023,6970.5,8283.66960652261
Georgia,2024,6966.58,9241.49122313713
Greece,1991,,10046.6663875475
Greece,1992,,11021.012224607
Greece,1993,,10257.3085789073
Greece,1994,,10937.0223808611
Greece,1995,,12779.081491606
Greece,1996,,13432.5262183244
Greece,1997,,13015.9175046854
Greece,1998,,13022.9648774809
Greece,1999,,12742.5404388143
Greece,2000,,11638.2010697215
Greece,2001,,12156.9572824221
Greece,2002,,13782.195640943
Greece,2003,,18020.612039764
Greece,2004,,21449.2552764245
Greece,2005,,22054.1315756886
Greece,2006,3977.0,24416.0232970275
Greece,2007,3762.0,28440.7625328955
Greece,2008,4820.0,31695.8331092209
Greece,2009,4609.0,29425.4573200263
Greece,2010,3869.0,26653.0488008626
Greece,2011,4415.0,25504.7866510124
Greece,2012,4069.0,21624.346052551
Greece,2013,4320.0,21573.3449762805
Greece,2014,4268.0,21474.7257123892
Greece,2015,47035.04,17980.7298238137
Greece,2016,50227.0,17919.2426377048
Greece,2017,45654.0,18631.9930129293
Greece,2018,880.0,19873.4015238771
Greece,2019,1110.0,19335.3602002969
Greece,2020,810.0,17886.733165236
Greece,2021,680.0,20654.7001960815
Greece,2022,730.0,20886.5243087629
Greece,2023,500.0,23343.7103964562
Greece,2024,340.0,24626.1481858973
Guinea-Bissau,1991,,672.07387884966
Guinea-Bissau,1992,,574.32110641811
Guinea-Bissau,1993,,581.612681813953
Guinea-Bissau,1994,,560.883422537973
Guinea-Bissau,1995,,589.487023081945
Guinea-Bissau,1996,,614.729892454585
Guinea-Bissau,1997,,598.953470198484
Guinea-Bissau,1998,,497.724279563733
Guinea-Bissau,1999,,478.733190989909
Guinea-Bissau,2000,,316.945495037639
Guinea-Bissau,2001,2000.0,327.138431972397
Guinea-Bissau,2002,1000.0,362.034574570354
Guinea-Bissau,2003,1000.0,419.78486611807
Guinea-Bissau,2004,1500.0,431.376557669634
Guinea-Bissau,2005,1500.0,463.073962650452
Guinea-Bissau,2006,1500.0,448.513075469701
Guinea-Bissau,2007,1575.0,519.069789794741
Guinea-Bissau,2008,1575.0,640.210331101753
Guinea-Bissau,2009,1475.26,583.190020139094
Guinea-Bissau,2010,1459.24,600.194298540768
Guinea-Bissau,2011,1442.1,719.539573498937
Guinea-Bissau,2012,1423.95,635.461653303881
Guinea-Bissau,2013,1404.9,654.304534409417
Guinea-Bissau,2014,1381.05,652.022501029449
Guinea-Bissau,2015,1349.59,645.066837207039
Guinea-Bissau,2016,1326.42,679.665386626818
Guinea-Bissau,2017,1302.72,783.123186602022
Guinea-Bissau,2018,1278.58,808.531613218504
Guinea-Bissau,2019,1277.75,811.216425885129
Guinea-Bissau,2020,1261.81,846.915855715971
Guinea-Bissau,2021,1222.0,926.780921081233
Guinea-Bissau,2022,1000.0,883.199131457831
Guinea-Bissau,2023,1136.13,988.087886357022
Guinea-Bissau,2024,1246.2,1007.74151728028
Hungary,1961,12000.0,
Hungary,1962,12000.0,
Hungary,1963,13000.0,
Hungary,1964,13000.0,
Hungary,1965,13800.0,
Hungary,1966,13800.0,
Hungary,1967,14500.0,
Hungary,1968,14500.0,476.434350138292
Hungary,1969,14683.0,527.231617602682
Hungary,1970,21851.0,559.197091346639
Hungary,1971,35579.0,606.852738581394
Hungary,1972,43238.0,709.652502602719
Hungary,1973,31014.0,875.981999921224
Hungary,1974,24202.0,955.874207823024
Hungary,1975,13461.0,1083.47473343284
Hungary,1976,9203.0,1248.79851313891
Hungary,1977,18000.0,1388.39509904029
Hungary,1978,17208.0,1617.87853402771
Hungary,1979,23983.0,1864.67188851588
Hungary,1980,24189.0,2158.22181355246
Hungary,1981,18238.0,2213.05267699322
Hungary,1982,12063.0,2255.06405686887
Hungary,1983,9793.0,2049.71617921793
Hungary,1984,32204.0,1991.23894795513
Hungary,1985,9483.0,2020.02286569062
Hungary,1986,8218.0,2330.84188308476
Hungary,1987,24934.0,2565.9739107384
Hungary,1988,8283.0,2812.23754602897
Hungary,1989,14760.0,2902.43508126549
Hungary,1990,12333.0,3323.53967237633
Hungary,1991,4363.0,3361.22268037924
Hungary,1992,7923.0,3747.32966394956
Hungary,1993,4000.0,3886.66608419616
Hungary,1994,13000.0,4187.0311799663
Hungary,1995,2650.0,4509.41740910077
Hungary,1996,0.0,4542.0120380978
Hungary,1997,0.0,4606.0569733295
Hungary,1998,0.0,4751.7732430202
Hungary,1999,0.0,4801.95949584162
Hungary,2000,0.0,4629.91760812548
Hungary,2001,0.0,5280.94887987063
Hungary,2002,0.0,6658.04494326809
Hungary,2003,1725.0,8410.09248198479
Hungary,2004,886.0,10291.2694721409
Hungary,2005,752.0,11212.2046968994
Hungary,2006,1488.0,11478.4891640501
Hungary,2007,1089.0,13934.605460375
Hungary,2008,1824.0,15762.6322515113
Hungary,2009,2722.0,13051.1831777184
Hungary,2010,1326.0,13189.8433874768
Hungary,2011,1373.0,14211.460557822
Hungary,2012,3700.0,12950.1594488143
Hungary,2013,4170.0,13739.4620151401
Hungary,2014,5640.0,14352.501883174
Hungary,2015,3034.0,12782.9412577973
Hungary,2016,12559.0,13215.8605277789
Hungary,2017,13055.0,14736.1668157258
Hungary,2018,17850.0,16605.0570511887
Hungary,2019,22840.0,17012.8598553199
Hungary,2020,9250.0,16386.9308821258
Hungary,2021,10790.0,19030.628130329
Hungary,2022,7880.0,18428.028825614
Hungary,2023,12370.0,22230.6277875187
Hungary,2024,24510.0,23292.3263882478
Ireland,1991,2648.39,14087.2074393708
Ireland,1992,7331.58,15714.3847487231
Ireland,1993,6701.95,14657.0615549805
Ireland,1994,7642.47,15902.9296755168
Ireland,1995,6852.62,19158.4564773907
Ireland,1996,8107.18,20835.8977130847
Ireland,1997,8344.35,22551.1139134126
Ireland,1998,9940.2,24294.8547674007
Ireland,1999,14460.13,26338.1077543817
Ireland,2000,3076.3,26334.5672050501
Ireland,2001,3419.19,28282.409882073
Ireland,2002,2826.37,32705.4345565698
Ireland,2003,4917.32,41203.5295847568
Ireland,2004,5965.89,47754.2023194244
Ireland,2005,7477.34,50933.0216095589
Ireland,2006,6700.0,54329.1618599624
Ireland,2007,8900.0,61396.417461176
Ireland,2008,2223.97,61353.1065629523
Ireland,2009,2500.0,52133.0906162544
Ireland,2010,2800.0,48623.9666422487
Ireland,2011,2300.0,52613.8540355689
Ireland,2012,1800.0,49335.8408099555
Ireland,2013,1800.0,52537.6108648692
Ireland,2014,1313.27,57214.5379785709
Ireland,2015,1630.81,64250.1385181257
Ireland,2016,1463.33,64129.5571542383
Ireland,2017,1478.0,72161.4047531385
Italy,1961,25000.0,923.08778375214
Italy,1962,16670.0,1030.15800343763
Italy,1963,13050.0,1171.3869628098
Italy,1964,12430.0,1271.80119301518
Italy,1965,13460.0,1357.0106162201
Italy,1966,13200.0,1458.94713889011
Italy,1967,12510.0,1595.48578129215
Italy,1968,10660.0,1718.49646427147
Italy,1969,8220.0,1886.45002730465
Italy,1970,7200.0,2111.71986404332
Italy,1971,3540.0,2310.92376058816
Italy,1972,2579.0,2677.29372999774
Italy,1973,2910.0,3212.63949627574
Italy,1974,2496.0,3629.49182319594
Italy,1975,1900.0,4116.45964933054
Italy,1976,1600.0,4042.39482463789
Italy,1977,1700.0,4614.21004931651
Italy,1978,1400.0,5623.42917622719
Italy,1979,1400.0,7006.39699054556
Italy,1980,2100.0,8476.41045000836
Italy,1981,1568.0,7640.40241250516
Italy,1982,5200.0,7573.93967597775
Italy,1983,7000.0,7850.62789042275
Italy,1984,12500.0,7757.55374836822
Italy,1985,2800.0,8009.10347642127
Italy,1986,2200.0,11341.0939892903
Italy,1987,4000.0,14267.5368168757
Italy,1988,1000.0,15780.9495122174
Italy,1989,970.0,16424.4301587005
Italy,1990,1060.0,20873.7834092719
Italy,1991,5530.0,22007.1350964074
Italy,1992,9865.0,23297.0460325456
Italy,1993,11613.0,18781.9529427137
Italy,1994,11533.0,19382.2002150155
Italy,1995,14291.0,20712.1798690324
Italy,1996,14256.0,23122.9337219116
Italy,1997,28200.0,21883.9872666651
Italy,1998,30500.0,22365.1837644545
Italy,1999,21419.0,22049.9990620261
Italy,2000,20185.0,20190.0035636084
Italy,2001,34800.0,20570.4385917862
Italy,2002,31356.0,22451.3964379368
Italy,2003,37900.0,27577.5700319855
Italy,2004,35484.0,31348.1901841445
Italy,2005,29157.0,32062.723833669
Italy,2006,27013.0,33537.1286994269
Italy,2007,42459.0,37826.1754554823
Italy,2008,48348.0,40828.5795580937
Italy,2009,53500.0,37099.6133958219
Italy,2010,75800.0,35856.8625485539
Italy,2011,76150.0,38432.3742820019
Italy,2012,67405.8,34854.3949441965
Italy,2013,116218.4,35701.6746002376
Italy,2014,135261.4,36028.3494022349
Italy,2015,126698.3,30639.8829751432
Italy,2016,91974.6,31391.5692898108
Italy,2017,95960.0,32844.115660604
Italy,2018,107340.0,34904.1081923834
Italy,2019,106110.0,33812.788724868
Italy,2020,109840.0,32091.4866621366
Italy,2021,96250.0,36852.5425414951
Italy,2022,75690.0,35653.9042103495
Italy,2023,70820.0,39277.0838783918
Italy,2024,67070.0,40385.3413957669
Jordan,2022,,4332.25159897931
Jordan,2023,6695.0,4466.08314208575
Jordan,2024,4770.72,4618.09592498567
Kazakhstan,1992,88000.0,1437.59848100913
Kazakhstan,1993,40000.0,1355.13493859139
Kazakhstan,1994,32733.41,1246.83633018218
Kazakhstan,1995,31440.0,1217.79138769863
Kazakhstan,1996,41370.0,1281.39152895397
Kazakhstan,1997,35270.0,1381.63593295187
Kazakhstan,1998,19000.0,1414.59289652597
Kazakhstan,1999,73800.0,1091.54727722159
Kazakhstan,2000,17915.0,1180.0444563226
Kazakhstan,2001,21619.0,1422.27331810957
Kazakhstan,2002,23978.0,1573.55219932325
Kazakhstan,2003,25652.0,1958.02050246511
Kazakhstan,2004,25071.0,2722.47407755402
Kazakhstan,2005,52770.0,3577.35804001782
Kazakhstan,2006,50527.0,5030.13494711519
Kazakhstan,2007,47846.0,6449.43931096532
Kazakhstan,2008,36750.0,8123.54705891736
Kazakhstan,2009,42840.0,6938.01175663001
Kazakhstan,2010,110026.0,8793.07589980782
Kazakhstan,2011,303837.8,11287.1464926039
Kazakhstan,2012,338169.5,12018.7966527993
Kazakhstan,2013,276840.1,13478.459627612
Kazakhstan,2014,299818.0,12427.7094576939
Kazakhstan,2015,644597.3,10196.1226255982
Kazakhstan,2016,445002.2,7475.56688689424
Kazakhstan,2017,259521.3,8943.08416791984
Kazakhstan,2018,117053.8,9472.48527327758
Kazakhstan,2019,107636.5,9457.12614657136
Kazakhstan,2020,95956.5,8781.50797787648
Kazakhstan,2021,57639.9,9983.60103576902
Kazakhstan,2022,58522.2,11255.3396437881
Kazakhstan,2023,34750.2,12879.4275257974
Kazakhstan,2024,86800.6,14154.6324958076
Latvia,1992,,
Latvia,1993,,
Latvia,1994,,
Latvia,1995,,2256.77360387054
Latvia,1996,,2360.1714816213
Latvia,1997,,2609.89308697195
Latvia,1998,,2893.79998716563
Latvia,1999,,3063.89794599707
Latvia,2000,,3278.17896440803
Latvia,2001,,3504.61829462397
Latvia,2002,,4003.60935783538
Latvia,2003,,4914.57992829302
Latvia,2004,,6109.73265186817
Latvia,2005,,7283.78738127622
Latvia,2006,,9211.7374468148
Latvia,2007,,13370.9789452508
Latvia,2008,,15677.6080864506
Latvia,2009,,11996.0322729773
Latvia,2010,,11188.4191700977
Latvia,2011,,12902.574053337
Latvia,2012,,13329.3499931271
Latvia,2013,,14484.4715282132
Latvia,2014,,15185.814581236
Latvia,2015,,13321.9753140616
Latvia,2016,,13838.5266823272
Latvia,2017,,15132.4958333982
Latvia,2018,25300.0,17252.1710428626
Latvia,2019,13500.0,17294.9751600969
Latvia,2020,16800.0,17564.2321549354
Latvia,2021,14300.0,20261.8887788916
Latvia,2022,25300.0,20221.103686109
Latvia,2023,19300.0,22710.2637544197
Latvia,2024,24800.0,23409.0845154775
Lithuania,1992,,
Lithuania,1993,,
Lithuania,1994,,
Lithuania,1995,,2182.69156931505
Lithuania,1996,,2340.67545970008
Lithuania,1997,,2844.16286797492
Lithuania,1998,,3180.64498555255
Lithuania,1999,200.0,3127.51176667183
Lithuania,2000,800.0,3300.63634928559
Lithuania,2001,1100.0,3532.52787363242
Lithuania,2002,,4148.13091485015
Lithuania,2003,,5507.47434187652
Lithuania,2004,100.0,6734.57487061946
Lithuania,2005,300.0,7857.03148786492
Lithuania,2006,400.0,9210.10118229413
Lithuania,2007,800.0,12295.1212779366
Lithuania,2008,200.0,14955.5345462921
Lithuania,2009,100.0,11854.3711053096
Lithuania,2010,900.0,11829.122609457
Lithuania,2011,1400.0,14261.8433787325
Lithuania,2012,1500.0,14288.1853493139
Lithuania,2013,1300.0,15636.5252586048
Lithuania,2014,1200.0,16446.1647181663
Lithuania,2015,206.0,14269.8039878287
Lithuania,2016,101.0,14934.2702840428
Lithuania,2017,73.0,16800.1510246099
Lithuania,2018,53540.0,19247.2315367967
Lithuania,2019,30840.0,19608.7943945553
Lithuania,2020,37650.0,20428.6478157394
Lithuania,2021,32660.0,23870.4594851722
Lithuania,2022,43990.0,25085.784063499
Lithuania,2023,36470.0,27786.0057829276
Lithuania,2024,37400.0,29384.0189598663
Luxembourg,2000,,48659.5988753233
Luxembourg,2001,,48440.1420151355
Luxembourg,2002,250.0,53005.7339209179
Luxembourg,2003,266.42,65689.3214536911
Luxembourg,2004,324.0,76544.9170868473
Luxembourg,2005,254.0,80988.1376230858
Luxembourg,2006,151.0,90788.8004876145
Luxembourg,2007,78.0,107475.320297978
Luxembourg,2008,173.0,120422.137934157
Luxembourg,2009,224.0,109419.746953106
Luxembourg,2010,246.0,110885.991378721
Luxembourg,2011,233.0,119025.057203467
Luxembourg,2012,212.0,112584.676270958
Luxembourg,2013,166.0,120000.140729859
Luxembourg,2014,151.0,123678.702143275
Luxembourg,2015,357.0,105462.012584423
Luxembourg,2016,594.0,106899.293549552
Luxembourg,2017,590.0,110193.213797228
Luxembourg,2018,950.0,116926.759593905
Luxembourg,2019,750.0,112696.649059674
Luxembourg,2020,300.0,116860.02817236
Luxembourg,2021,210.0,134965.815442152
Luxembourg,2022,360.0,123719.658915996
Luxembourg,2023,490.0,133230.619178899
Luxembourg,2024,660.0,137781.681659123
Mali,1961,0.0,
Mali,1962,0.0,
Mali,1963,0.0,
Mali,1964,0.0,
Mali,1965,0.0,
Mali,1966,0.0,
Mali,1967,0.0,45.9854448702914
Mali,1968,0.0,56.5137530466331
Mali,1969,0.0,55.0226859514125
Mali,1970,0.0,57.3207870762744
Mali,1971,0.0,61.966462690907
Mali,1972,0.0,75.0521043387011
Mali,1973,0.0,85.4440876506614
Mali,1974,0.0,80.2252214087116
Mali,1975,0.0,121.497572665422
Mali,1976,0.0,134.927575165475
Mali,1977,0.0,148.052694572807
Mali,1978,0.0,169.123319071279
Mali,1979,0.0,216.320734146311
Mali,1980,0.0,359.12056332085
Mali,1981,0.0,290.478605534961
Mali,1982,0.0,213.773956907607
Mali,1983,100.0,186.276028899026
Mali,1984,200.0,169.067780598011
Mali,1985,650.0,190.377454158271
Mali,1986,600.0,250.013920202755
Mali,1987,760.0,280.723262413678
Mali,1988,400.0,307.019371606958
Mali,1989,300.0,313.871327696511
Mali,1990,200.0,353.903252431339
Mali,1991,100.0,381.993534670324
Mali,1992,109.52,385.278654489301
Mali,1993,130.0,372.412257655559
Mali,1994,100.0,266.455340167693
Mali,1995,108.04,331.193112410921
Mali,1996,73.0,359.662096047648
Mali,1997,100.0,320.75152297828
Mali,1998,113.77,356.647044025322
Mali,1999,116.36,364.415678427556
Mali,2000,118.56,304.652870194271
Mali,2001,116.84,346.224554251022
Mali,2002,116.98,378.191678628285
Mali,2003,117.22,441.910358475095
Mali,2004,117.68,495.006294680645
Mali,2005,116.19,548.730382842725
Mali,2006,117.99,586.985415515264
Mali,2007,110.0,670.853394973479
Mali,2008,124.53,767.19483895009
Mali,2009,128.9,787.482564287398
Mali,2010,133.19,797.151541135109
Mali,2011,137.09,938.292902583696
Mali,2012,170.0,872.506092465564
Mali,2013,158.0,901.920957644831
Mali,2014,152.5,947.915033288325
Mali,2015,155.84,838.11986940103
Mali,2016,157.99,872.468587171653
Mali,2017,157.69,924.057531692284
Mali,2018,158.22,996.379292136901
Mali,2019,159.87,971.949318638092
Mali,2020,162.56,953.242943290974
Mali,2021,165.78,1027.27345365357
Mali,2022,162.73,976.914116406452
Mali,2023,163.69,1043.9533853528
Mali,2024,164.07,1094.61949265799
Malta,2018,0.0,33382.2677499267
Malta,2019,0.0,32421.9179752262
Malta,2020,0.0,31823.4363934505
Malta,2021,0.0,38096.8360735119
Malta,2022,0.0,35638.8869457406
Malta,2023,0.0,40905.8059585057
Malta,2024,0.0,43898.5781808597
Mexico,1961,,373.712216995471
Mexico,1962,,388.456702411498
Mexico,1963,,419.552066324849
Mexico,1964,,480.704214437745
Mexico,1965,,505.854419498816
Mexico,1966,,544.935854193449
Mexico,1967,,575.769037534418
Mexico,1968,,615.922912128842
Mexico,1969,,659.71750685117
Mexico,1970,,699.006845485029
Mexico,1971,,747.912361003254
Mexico,1972,,836.569673446138
Mexico,1973,,993.042879548426
Mexico,1974,,1256.10280601329
Mexico,1975,,1491.97048611111
Mexico,1976,,1465.49877862474
Mexico,1977,,1314.62044481645
Mexico,1978,,1604.40920452482
Mexico,1979,,2049.26468871816
Mexico,1980,,3054.62162291784
Mexico,1981,,3829.14437544129
Mexico,1982,222.0,2620.95793392947
Mexico,1983,3.0,2169.85285279223
Mexico,1984,42.0,2506.30742754755
Mexico,1985,470.0,2601.70825226684
Mexico,1986,394.0,1756.93563367491
Mexico,1987,832.0,1888.2631431041
Mexico,1988,802.0,2278.81222720992
Mexico,1989,932.0,2725.05572275442
Mexico,1990,671.0,3154.46920349038
Mexico,1991,739.0,3708.8420548157
Mexico,1992,560.0,4220.56643677057
Mexico,1993,558.0,6048.34840388099
Mexico,1994,926.0,6202.36588372862
Mexico,1995,989.0,4183.87847727479
Mexico,1996,1680.0,4674.36792733681
Mexico,1997,3453.0,5567.35599516667
Mexico,1998,1880.0,5832.69342004468
Mexico,1999,5862.0,6499.97182950425
Mexico,2000,4240.0,7524.0271380091
Mexico,2001,4783.0,7952.76479510706
Mexico,2002,3020.0,7983.03398381759
Mexico,2003,2321.0,7434.0746485155
Mexico,2004,3295.0,7849.66759649565
Mexico,2005,2922.0,8671.75891885163
Mexico,2006,3302.0,9512.63575346699
Mexico,2007,3392.0,10134.3327138119
Mexico,2008,3863.0,10523.7685403244
Mexico,2009,4493.0,8423.56933214711
Mexico,2010,3870.0,9728.80078377082
Mexico,2011,3606.0,10664.4944032313
Mexico,2012,4279.0,10744.1335242686
Mexico,2013,4618.0,11216.8008505428
Mexico,2014,6547.0,11391.3773497683
Mexico,2015,8551.0,10021.2386118827
Mexico,2016,6052.41,9097.92397674769
Mexico,2017,5024.99,9649.27816772402
Mexico,2018,7115.47,10084.7937562021
Mexico,2019,5547.76,10369.5553585271
Mexico,2020,5625.41,8841.27075039868
Mexico,2021,6177.72,10314.0506722115
Mexico,2022,5720.89,11405.7940473759
Mexico,2023,5996.22,13860.9597809326
Mexico,2024,7264.0,14185.7812248529
Mongolia,1961,3000.0,
Mongolia,1962,3000.0,
Mongolia,1963,3600.0,
Mongolia,1964,4700.0,
Mongolia,1965,4200.0,
Mongolia,1966,1900.0,
Mongolia,1967,2000.0,
Mongolia,1968,1000.0,
Mongolia,1969,300.0,
Mongolia,1970,1700.0,
Mongolia,1971,500.0,
Mongolia,1972,1300.0,
Mongolia,1973,3900.0,
Mongolia,1974,2300.0,
Mongolia,1975,3200.0,
Mongolia,1976,1000.0,
Mongolia,1977,600.0,
